ActivityID	Title	ProjectID	Zip	StartDate	EndDate	ActivityCount	TotalProjFund	ApproxFunding
11244	Heart Health Presentation	10075	32801	2019-02-18	2019-02-18	28	10000.0	357.14285714285717
11248	Loving Yourself Lecture Series	10075	32806	2019-02-14	2019-02-14	28	10000.0	357.14285714285717
11250	Loving Yourself Lecture Series	10075	32806	2019-02-28	2019-02-28	28	10000.0	357.14285714285717
11252	Pediatric Practice Resource Visit	10075	32828	2019-02-18	2019-02-18	28	10000.0	357.14285714285717
11256	Making the Most of Your Appointment 	10075	32806	2019-02-07	2019-02-07	28	10000.0	357.14285714285717
11270	Heart Health Lecture	10075	32801	2019-02-06	2019-02-06	28	10000.0	357.14285714285717
11274	Love Yourself Lecture Series	10075	32819	2019-02-05	2019-02-05	28	10000.0	357.14285714285717
11293	Pediatric Partnership	10075	32828	2019-01-24	2019-01-24	28	10000.0	357.14285714285717
11302	Presentation to Physican Associates Physicians	10075	32806	2019-01-17	2019-01-17	28	10000.0	357.14285714285717
11304	Healthy Resolutions Webinar Series	10075	32806	2019-01-09	2019-01-09	28	10000.0	357.14285714285717
11310	Physician Associate Practice Visits	10075	32822	2019-01-04	2019-01-04	28	10000.0	357.14285714285717
12233	Pediatric Webinar Series - Reducing Your Child's Anxiety	10075	32806	2019-04-17	2019-04-17	28	10000.0	357.14285714285717
12236	Burn Center Resources	10075	32806	2019-04-01	2019-04-01	28	10000.0	357.14285714285717
12239	Park Lake Presbyterian Church - Health Literacy Presentation	10075	32806	2019-04-03	2019-04-03	28	10000.0	357.14285714285717
11159	CLUES Health and Wellbeing Workshop 05 Nov 2018	9809	55912	2018-11-05	2018-11-05	10	20000.0	2000.0
11168	CLUES Health and Well-being Workshop 15 Oct 2018	9809	55912	2018-10-15	2018-10-15	10	20000.0	2000.0
11171	CLUES Health and Well-being Workshop 10 Dec 2018	9809	56081	2018-12-10	2018-12-10	10	20000.0	2000.0
11488	CLUES Health and Wellbeing Workshop, Topic 1: Trauma 06 Oct 2018 	9809	55912	2018-10-06	2018-10-06	10	20000.0	2000.0
11497	CLUES NLM and NLM Resources 15 January 2019	9809	56081	2019-01-15	2019-01-15	10	20000.0	2000.0
11694	CLUES Health and Well-being Workshop 07 Jan 2019	9809	56081	2019-01-07	2019-01-07	10	20000.0	2000.0
11797	CLUES Health and Wellbeing Workshop, Topic 3: Communication 22 Oct 2018	9809	55912	2018-10-22	2018-10-22	10	20000.0	2000.0
11799	CLUES Health & Wellbeing Workshops: Topic 4, Feelings and Its Expression 29 Oct 2019	9809	55912	2018-10-29	2018-10-29	10	20000.0	2000.0
12051	CLUES Health and Wellbeing Workshop, Topic 2: Teen 1 and Teen 2 (12/3/2018) 	9809	56081	2018-12-03	2018-12-03	10	20000.0	2000.0
14796	CLUES Health and Wellbeing Workshop, Topic 5: Active Living/Physical Activity 12 Nov 2018	9809	55912	2018-11-12	2018-11-12	10	20000.0	2000.0
11210	Kuskokwim Consortium Library Demo in Bethel, Alaska	11062	99559	2019-02-12	2019-02-12	9	6622.0	735.7777777777778
11212	Noel Wien Public Library Demo in Fairbanks, Alaska	11062	99701	2019-02-07	2019-02-07	9	6622.0	735.7777777777778
11214	Tuzzy Consortium Library Demo in Barrow, Alaska	11062	99723	2019-02-05	2019-02-05	9	6622.0	735.7777777777778
11218	Kegoayah Kozga Library Demo in Nome, Alaska	11062	99762	2019-01-08	2019-01-08	9	6622.0	735.7777777777778
11259	Orientation to consumer health resources at Kegoayah Kozga Library in Nome, Alaska	11062	99762	2019-01-08	2019-01-08	9	6622.0	735.7777777777778
11261	Orientation to consumer health resources at Juneau Public Library in Juneau, Alaska	11062	99801	2019-04-13	2019-04-13	9	6622.0	735.7777777777778
11263	Orientation to consumer health resources at Mendenhall Valley Public Library in Juneau, Alaska	11062	99801	2019-04-13	2019-04-13	9	6622.0	735.7777777777778
11277	Orientation to consumer health resources at Soldotna Public Library in Soldotna, Alaska	11062	99669	2019-04-03	2019-04-03	9	6622.0	735.7777777777778
11283	Orientation to consumer health resources at Sitka Public Library in Sitka, Alaska	11062	99835	2019-04-11	2019-04-11	9	6622.0	735.7777777777778
11313	Health Information Access	10066	38111	2019-03-22	2019-03-22	2	9842.0	4921.0
11315	Health Literacy Impacts 	10066	38111	2019-03-20	2019-03-20	2	9842.0	4921.0
11429	Envisioning Better Health: How Genes and Environment Impact Vision	10025	30126	2019-04-23	2019-04-23	1	5000.0	5000.0
11453	Chatham Public Library MedlinePlus and PubMed training 	9743	62629	2018-10-24	2018-10-24	7	0.0	0.0
13441	Exhibit Southern Illinois Wellness EXPO	9743	62918	2019-03-23	2019-03-23	7	0.0	0.0
14460	Site Visit: Mt. Pulaski Public Library	9743	62548	2019-03-15	2019-03-15	7	0.0	0.0
14463	Site Visit: Vespasian Warner Public Library	9743	61727	2019-03-15	2019-03-15	7	0.0	0.0
14467	Site Visit: Lincoln Public Library	9743	62656	2019-03-15	2019-03-15	7	0.0	0.0
14499	Site Visit: Rochester Public Library 	9743	62563	2018-10-04	2018-10-04	7	0.0	0.0
14901	Site Visit: Elkhart Public Library 	9743	62634	2019-03-15	2019-03-15	7	0.0	0.0
11643	Helping your child succeed	10837	01545	2019-02-07	2019-02-07	16	18999.0	1187.4375
11768	Healthy Lifestyle	10837	01545	2019-03-01	2019-03-01	16	18999.0	1187.4375
12808	Planting Our School Garden	10837	01545	2019-04-09	2019-04-09	16	18999.0	1187.4375
13429	Navigating Resources for Research	10837	01545	2019-04-08	2019-04-08	16	18999.0	1187.4375
13431	Navigating Resources for Research	10837	01545	2019-04-10	2019-04-10	16	18999.0	1187.4375
13433	Mass Wilflife & Fisheries Department: Summer Star Sanctuary/Pollinator Garden	10837	01454	2018-09-01	2018-09-01	16	18999.0	1187.4375
13435	Pollinator Garden	10837	01545	2018-09-01	2018-09-01	16	18999.0	1187.4375
13437	Trail blazing	10837	01545	2018-09-01	2018-09-01	16	18999.0	1187.4375
24210	Healthy Eating/Nutirtion Presentation	10837	01545	2019-09-06	2019-09-06	16	18999.0	1187.4375
24212	Dental Hygiene Presentation	10837	01545	2019-09-06	2019-09-06	16	18999.0	1187.4375
24250	Gaming Addiction Presentation	10837	01545	2019-09-06	2019-09-06	16	18999.0	1187.4375
24252	Understanding Human Anatomy	10837	01545	2019-09-06	2019-09-06	16	18999.0	1187.4375
24637	Chicken Coop & Incubator	10837	01545	2019-09-06	2019-09-06	16	18999.0	1187.4375
24639	Trailblazing	10837	01545	2020-04-20	2020-04-20	16	18999.0	1187.4375
24641	School Garden	10837	01545	2020-03-01	2020-03-01	16	18999.0	1187.4375
24643	Climate Change	10837	01545	2019-09-06	2019-09-06	16	18999.0	1187.4375
11645	Implementing Open Resources for PSY 110	10918	01105	2019-01-15	2019-01-15	2	7000.0	3500.0
11647	Implementing Open Textbooks for DWT 099	10918	01105	2019-01-29	2019-01-29	2	7000.0	3500.0
11649	Memory Cafe	10921	01908	2018-11-08	2018-11-08	11	7541.0	685.5454545454545
11651	Memory Cafe	10921	01908	2018-12-13	2018-12-13	11	7541.0	685.5454545454545
11653	Memory Cafe	10921	01908	2019-01-10	2019-01-10	11	7541.0	685.5454545454545
11677	Memory Cafe	10921	01908	2019-02-14	2019-02-14	11	7541.0	685.5454545454545
11679	Memory Cafe	10921	01908	2019-03-14	2019-03-14	11	7541.0	685.5454545454545
11681	Nahant Reads Together	10921	01908	2019-03-31	2019-03-31	11	7541.0	685.5454545454545
11696	Memory Cafe	10921	01908	2019-04-11	2019-04-11	11	7541.0	685.5454545454545
11698	Nahant Reads Together	10921	01908	2019-04-07	2019-04-07	11	7541.0	685.5454545454545
11704	Nahant Reads Together	10921	01908	2019-04-13	2019-04-13	11	7541.0	685.5454545454545
11706	Nahant Reads Together	10921	01908	2019-04-14	2019-04-14	11	7541.0	685.5454545454545
11708	Nahant Reads Together	10921	01908	2019-04-28	2019-04-28	11	7541.0	685.5454545454545
11711	Presentation to Dracut High School students	10931	01826	2018-12-10	2018-12-10	25	10000.0	400.0
11743	Presentation at North Middlesex High School	10931	01469	2018-12-18	2018-12-18	25	10000.0	400.0
11745	Presentation to Millbury High School	10931	01527	2019-01-22	2019-01-22	25	10000.0	400.0
11753	Training at Gardner High School	10931	01440	2019-01-24	2019-01-24	25	10000.0	400.0
11755	Presentation to St. Mark's School in Southborough MA	10931	01772	2019-01-25	2019-01-25	25	10000.0	400.0
11757	Presentation at Worcester State University	10931	01602	2019-01-28	2019-01-28	25	10000.0	400.0
11759	Presentation at Lunenburg High School	10931	01462	2019-01-31	2019-01-31	25	10000.0	400.0
11762	Presentation at Bancroft School	10931	01605	2019-02-05	2019-02-05	25	10000.0	400.0
11764	Presentation to MIAA Summit	10931	02038	2019-02-08	2019-02-08	25	10000.0	400.0
11770	Presentation at Norwood High School	10931	02062	2019-02-11	2019-02-11	25	10000.0	400.0
11772	Training at Bromfield School	10931	01451	2019-03-13	2019-03-13	25	10000.0	400.0
11776	Training at Harwood Union High School	10931	05660	2019-03-14	2019-03-14	25	10000.0	400.0
11778	Presentation to Rice Memorial High School	10931	05403	2019-03-15	2019-03-15	25	10000.0	400.0
11780	Training at Claremont Academy	10931	01610	2019-03-21	2019-03-21	25	10000.0	400.0
11782	Presentation to Nichols College 	10931	01571	2019-03-25	2019-03-25	25	10000.0	400.0
13130	Outreach to Nichols College 	10931	01571	2018-10-15	2018-10-15	25	10000.0	400.0
13133	Outreach to South High Community School 	10931	01603	2018-10-11	2018-10-11	25	10000.0	400.0
13136	Outreach to the College of the Holy Cross	10931	01610	2018-10-16	2018-10-16	25	10000.0	400.0
13139	Outreach to Assabet Valley Regional Technical School	10931	01752	2018-10-30	2018-10-30	25	10000.0	400.0
13142	Outreach to Monroe-Woodbury High School	10931	01581	2018-10-31	2018-10-31	25	10000.0	400.0
13145	Exhibit at Connecticut Association for Health, Physical Education, Recreation and Dance	10931	06416	2018-11-15	2018-11-15	25	10000.0	400.0
13148	Outreach to Worcester State University	10931	01602	2018-11-28	2018-11-28	25	10000.0	400.0
13153	Outreach to Westborough High School	10931	01581	2018-12-03	2018-12-03	25	10000.0	400.0
13156	Outreach to Falmouth Middle/High School	10931	02536	2018-12-04	2018-12-04	25	10000.0	400.0
13159	Outreach to Belmont Hill School	10931	02478	2018-12-05	2018-12-05	25	10000.0	400.0
11728	Implicit Bias, Health Disparities and Health Literacy: Intersections in Health Equity	11368	98101	2019-01-25	2019-01-25	1	19624.0	19624.0
11774	Make Wellness Your Story- Healthy Minds	10891	03223	2019-03-16	2019-03-16	8	9411.0	1176.375
12779	Make Wellness Your Story-Healthy Pets	10891	03223	2019-04-13	2019-04-13	8	9411.0	1176.375
13115	Open House - Make Wellness Your Story Kick-Off	10891	03223	2019-01-12	2019-01-12	8	9411.0	1176.375
13273	Make Wellness Your Story - Healthy Happy Kids - Dance	10891	03223	2019-02-16	2019-02-16	8	9411.0	1176.375
13276	Make Wellness Your Story - Healthy Happy Kids	10891	03223	2019-02-16	2019-02-16	8	9411.0	1176.375
13279	Make Wellness Your Story - Healthy Happy Kids - Karate	10891	03223	2019-02-16	2019-02-16	8	9411.0	1176.375
13449	"Therapy Dog ""Jack"""	10891	03223	2019-04-16	2019-04-16	8	9411.0	1176.375
13866	Aging Well	10891	03223	2019-04-27	2019-04-27	8	9411.0	1176.375
11809	Exhibit Expo4Seniors 2019	9772	45246	2019-04-10	2019-04-10	6	0.0	0.0
11865	Exhibit Crosby Township Health Fair	9772	45030	2019-04-27	2019-04-27	6	0.0	0.0
11867	Health Chat Coffee Hour 16 FEB 2019	9772	45211	2019-02-16	2019-02-16	6	0.0	0.0
11869	Health Chat Coffee Hour St. Bernard Branch 23 FEB 2019	9772	45217	2019-02-23	2019-02-23	6	0.0	0.0
11871	Health Chat Coffee Hour Madisonville Branch MAR 2019	9772	45227	2019-03-02	2019-03-02	6	0.0	0.0
11873	Health Chat Coffee Hour 9 MAR 2019	9772	45206	2019-03-09	2019-03-09	6	0.0	0.0
11831	Check Out SAD Light Therapy library program	11827	63028	2019-04-09	2019-04-09	1	1331.0	1331.0
11840	APG Panel Presentation to Cape and Islands Behavior Health Providers	10924	02537	2019-03-13	2019-03-13	6	10000.0	1666.6666666666667
11851	Presentation to Key DCF Personnel to Promote Referrals	10924	02601	2019-03-12	2019-03-12	6	10000.0	1666.6666666666667
11893	Meeting with Barnstable High School Guidance and Adjustment Counselors	10924	02601	2018-11-28	2018-11-28	6	10000.0	1666.6666666666667
11895	Meeting with Bourne High School Administration and Adjustment Counselor	10924	02532	2018-10-03	2018-10-03	6	10000.0	1666.6666666666667
11897	Meeting with Bourne Middle School Admin Team 	10924	02532	2018-10-22	2018-10-22	6	10000.0	1666.6666666666667
11903	Meeting with Dennis Yarmouth Regional School District 	10924	02664	2018-10-25	2018-10-25	6	10000.0	1666.6666666666667
11875	Introduction to Iowa Public Health Research Center 	10222	52405	2018-10-25	2018-10-25	4	9321.0	2330.25
14569	Iowa Public Health Research Center/ Project Presentation 04 Dec 2018	10222	50703	2018-12-04	2018-12-04	4	9321.0	2330.25
14572	Research center introduction and brief training of databases such as Pubmed and Healthreach 18 Mar 2019	10222	52804	2019-03-18	2019-03-18	4	9321.0	2330.25
14575	Introduction to the Iowa Public Health Research Center 26 Jul 2019	10222	50441	2019-06-25	2019-06-25	4	9321.0	2330.25
11906	Prayer Service and SUD Community Resource Exhibit	10744	01609	2019-02-26	2019-02-26	2	10000.0	5000.0
11910	The Relationship Between Commercial Sexual Exploitation, Domestic Abuse, and the Opioid Epidemic	10744	01602	2018-11-12	2018-11-12	2	10000.0	5000.0
11914	Smile Through Art Workshop/Let's Combat Micrographia Information Session	10622	57303	2019-03-02	2019-03-02	4	10000.0	2500.0
11934	Information Session at Hartford HealthCare Hospital, Vernon, CT	10622	06066	2019-03-15	2019-03-15	4	10000.0	2500.0
11940	Information Session at Youville House in Cambridge, MA	10622	02138	2019-03-08	2019-03-08	4	10000.0	2500.0
11944	Information Session at Robert Wood Johnson Hospital in New Brunswick, NJ	10622	08901	2019-03-22	2019-03-22	4	10000.0	2500.0
12203	Seaching Medline Plus	10078	28601	2019-04-04	2019-04-04	6	10000.0	1666.6666666666667
12205	Medline Plus	10078	29166	2019-03-24	2019-03-24	6	10000.0	1666.6666666666667
12209	Searching Medline Plus 	10078	28658	2019-01-19	2019-01-19	6	10000.0	1666.6666666666667
12211	Searching Medline Plus	10078	28601	2019-02-19	2019-02-19	6	10000.0	1666.6666666666667
12578	Breaking Barriers with Healthier Lifestyles	10078	28610	2019-01-26	2019-01-26	6	10000.0	1666.6666666666667
12583	Searching Medline Plus	10078	28658	2019-04-30	2019-04-30	6	10000.0	1666.6666666666667
12243	Consumer Health and Information Literacy Training	10063	23501	2019-04-15	2019-04-15	2	7116.0	3558.0
12246	Consumer Health and Information Literacy Training	10063	23501	2019-05-09	2019-05-09	2	7116.0	3558.0
12259	Site Visit - Scott County Library for Wash & Learn training	9909	55379	2018-10-09	2018-10-09	8	19874.0	2484.25
12261	Site Visit - Anoka County Library for Wash & Learn	9909	55303	2018-10-07	2018-10-07	8	19874.0	2484.25
12263	Site Visit - Saint Paul Public Library 	9909	55117	2018-10-08	2018-10-08	8	19874.0	2484.25
12265	Site Visit - Portico Health	9909	55104	2018-10-09	2018-10-09	8	19874.0	2484.25
12267	Site Visit - OpenCities Health	9909	55104	2018-10-10	2018-10-10	8	19874.0	2484.25
12269	Site Visit - Clinic 555	9909	55101	2018-10-11	2018-10-11	8	19874.0	2484.25
12271	Site Visit - Clay County Health Department	9909	56560	2018-10-18	2018-10-18	8	19874.0	2484.25
15004	Launch Event Shakopee MN	9909	55379	2019-04-26	2019-04-26	8	19874.0	2484.25
12273	Community Health Fair	10072	35762	2019-04-29	2019-04-29	5	6068.0	1213.6
12276	Freshman Academy Seminar	10072	35762	2019-03-27	2019-03-27	5	6068.0	1213.6
12279	Community Health Fair	10072	35762	2019-04-08	2019-04-08	5	6068.0	1213.6
12282	Freshman Academy Seminar	10072	35762	2019-02-26	2019-02-26	5	6068.0	1213.6
12285	Freshman Academy Seminar	10072	35762	2019-04-03	2019-04-03	5	6068.0	1213.6
12288	Mommy & Me Fitness - Oct-Nov, 2018	9707	85901	2018-10-02	2018-10-02	10	8000.0	800.0
12290	Raising Healthy Kids Club - Oct 2018	9707	85901	2018-10-08	2018-10-08	10	8000.0	800.0
12292	Raising Healthy Kids Club-11-19-18	9707	85901	2018-11-19	2018-11-19	10	8000.0	800.0
12294	Mommy & Me Music - Jan 2019	9707	85901	2019-01-01	2019-01-01	10	8000.0	800.0
12296	Raising Healthy Kids Club	9707	85901	2019-01-14	2019-01-14	10	8000.0	800.0
12312	Raising Healthy Kids Club - Feb, 2019	9707	85901	2019-02-11	2019-02-11	10	8000.0	800.0
12314	Mommy & Me Fitness	9707	85901	2019-02-05	2019-02-05	10	8000.0	800.0
12318	Raising Healthy Kids Club	9707	85901	2019-03-11	2019-03-11	10	8000.0	800.0
12320	Mommy & Me Technology	9707	85901	2019-04-02	2019-04-02	10	8000.0	800.0
12322	Cooking Demo	9707	85901	2019-03-21	2019-03-21	10	8000.0	800.0
12338	Native Health and Wellness Fair	11290	98106	2019-02-23	2019-02-23	1	12000.0	12000.0
12357	Community Engagement Studio: Building Public Libraries as a Source of Health Information February 2, 2019	12334	84111	2019-02-02	2019-02-02	7	29754.0	4250.571428571428
12363	Community Engagement Studio: Building Public Libraries as a Source of Health Information-February 15, 2019	12334	84111	2019-02-15	2019-02-15	7	29754.0	4250.571428571428
12369	Community Engagement Studio: Building Public Libraries as a Source of Health Information-February 9, 2019	12334	84115	2019-02-09	2019-02-09	7	29754.0	4250.571428571428
12373	Stakeholder Workshop: Building Public Libraries as a Source of Health Information	12334	84111	2019-04-23	2019-04-23	7	29754.0	4250.571428571428
12385	Community Engagement Studio: Building Usage of Public Libraries as a Source of Health Information-March 21, 2019	12334	84102	2019-03-21	2019-03-21	7	29754.0	4250.571428571428
12393	Community Engagement Studio: Building Public Libraries as a Source of Health Information-February 21, 2019	12334	84107	2019-02-21	2019-02-21	7	29754.0	4250.571428571428
12404	Community Engagement Studio: Building Public Libraries as a Source of Health Information-February 27, 2019	12334	84115	2019-02-27	2019-02-27	7	29754.0	4250.571428571428
12407	Training participants how to find reliable health information and maximize insurance benefits	9953	60604	2019-04-16	2019-04-16	4	20000.0	5000.0
14310	Mental Health Parity and How to Access Quality Health Information Online	9953	60901	2019-05-20	2019-05-20	4	20000.0	5000.0
